tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1132,1/1/2015 16:21,1/1/2015 16:40,445,E 10 St & Avenue A,40.72740794,-73.98142006,505,6 Ave & W 33 St,40.74901271,-73.98848395,21239,Subscriber,1978,1
705,1/1/2015 16:21,1/1/2015 16:33,394,E 9 St & Avenue C,40.72521311,-73.97768752,325,E 19 St & 3 Ave,40.73624527,-73.98473765,14676,Subscriber,1979,2
601,1/1/2015 16:21,1/1/2015 16:31,285,Broadway & E 14 St,40.73454567,-73.99074142,462,W 22 St & 10 Ave,40.74691959,-74.00451887,21308,Subscriber,1979,1
587,1/1/2015 16:21,1/1/2015 16:31,504,1 Ave & E 15 St,40.73221853,-73.98165557,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20974,Subscriber,1961,1
580,1/1/2015 16:21,1/1/2015 16:30,173,Broadway & W 49 St,40.76064679,-73.98442659,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19362,Subscriber,1977,1
516,1/1/2015 16:21,1/1/2015 16:30,497,E 17 St & Broadway,40.73704984,-73.99009296,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16300,Subscriber,1980,1
499,1/1/2015 16:21,1/1/2015 16:29,361,Allen St & Hester St,40.71605866,-73.99190759,340,Madison St & Clinton St,40.71269042,-73.98776323,17162,Subscriber,1959,1
370,1/1/2015 16:21,1/1/2015 16:28,265,Stanton St & Chrystie St,40.72229346,-73.99147535,342,Columbia St & Rivington St,40.71739973,-73.98016555,18511,Subscriber,1951,1
348,1/1/2015 16:21,1/1/2015 16:27,375,Mercer St & Bleecker St,40.72679454,-73.99695094,382,University Pl & E 14 St,40.73492695,-73.99200509,19753,Subscriber,1957,2
325,1/1/2015 16:21,1/1/2015 16:26,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,21491,Subscriber,1987,2
2826,1/1/2015 16:22,1/1/2015 17:09,468,Broadway & W 55 St,40.7652654,-73.98192338,469,Broadway & W 53 St,40.76344058,-73.98268129,15049,Subscriber,1987,2
1529,1/1/2015 16:22,1/1/2015 16:47,463,9 Ave & W 16 St,40.74206539,-74.00443172,363,West Thames St,40.70834698,-74.01713445,16808,Subscriber,1960,1
1504,1/1/2015 16:22,1/1/2015 16:47,463,9 Ave & W 16 St,40.74206539,-74.00443172,363,West Thames St,40.70834698,-74.01713445,19906,Subscriber,1958,1
1500,1/1/2015 16:22,1/1/2015 16:47,463,9 Ave & W 16 St,40.74206539,-74.00443172,363,West Thames St,40.70834698,-74.01713445,21335,Subscriber,1966,2
1446,1/1/2015 16:22,1/1/2015 16:46,263,Elizabeth St & Hester St,40.71729,-73.996375,2012,E 27 St & 1 Ave,40.739445,-73.976806,16705,Subscriber,1967,1
1011,1/1/2015 16:22,1/1/2015 16:39,521,8 Ave & W 31 St,40.75044999,-73.99481051,280,E 10 St & 5 Ave,40.73331967,-73.99510132,21023,Subscriber,1943,1
995,1/1/2015 16:22,1/1/2015 16:39,527,E 33 St & 2 Ave,40.744023,-73.976056,445,E 10 St & Avenue A,40.72740794,-73.98142006,16298,Subscriber,1989,2
658,1/1/2015 16:22,1/1/2015 16:33,402,Broadway & E 22 St,40.7403432,-73.98955109,462,W 22 St & 10 Ave,40.74691959,-74.00451887,15271,Subscriber,1972,1
311,1/1/2015 16:22,1/1/2015 16:27,127,Barrow St & Hudson St,40.73172428,-74.00674436,463,9 Ave & W 16 St,40.74206539,-74.00443172,18540,Subscriber,1980,1
254,1/1/2015 16:22,1/1/2015 16:26,428,E 3 St & 1 Ave,40.72467721,-73.98783413,251,Mott St & Prince St,40.72317958,-73.99480012,17486,Subscriber,1983,1
248,1/1/2015 16:22,1/1/2015 16:26,294,Washington Square E,40.73049393,-73.9957214,382,University Pl & E 14 St,40.73492695,-73.99200509,19066,Subscriber,1995,1
221,1/1/2015 16:22,1/1/2015 16:26,491,E 24 St & Park Ave S,40.74096374,-73.98602213,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20376,Subscriber,1980,1
1078,1/1/2015 16:23,1/1/2015 16:41,290,2 Ave & E 58 St,40.76020258,-73.96478473,433,E 13 St & Avenue A,40.72955361,-73.98057249,17772,Subscriber,1990,1
977,1/1/2015 16:23,1/1/2015 16:40,505,6 Ave & W 33 St,40.74901271,-73.98848395,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14814,Subscriber,1950,1
952,1/1/2015 16:23,1/1/2015 16:39,527,E 33 St & 2 Ave,40.744023,-73.976056,445,E 10 St & Avenue A,40.72740794,-73.98142006,15864,Subscriber,1983,1
704,1/1/2015 16:23,1/1/2015 16:35,488,W 39 St & 9 Ave,40.75645824,-73.99372222,518,E 39 St & 2 Ave,40.74780373,-73.9734419,14775,Subscriber,1991,1
402,1/1/2015 16:23,1/1/2015 16:30,174,E 25 St & 1 Ave,40.7381765,-73.97738662,297,E 15 St & 3 Ave,40.734232,-73.986923,21364,Subscriber,1958,1
296,1/1/2015 16:23,1/1/2015 16:28,116,W 17 St & 8 Ave,40.74177603,-74.00149746,489,10 Ave & W 28 St,40.75066386,-74.00176802,21604,Subscriber,1991,1
1845,1/1/2015 16:24,1/1/2015 16:54,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,445,E 10 St & Avenue A,40.72740794,-73.98142006,16534,Subscriber,1974,1
1567,1/1/2015 16:24,1/1/2015 16:50,347,W Houston St & Hudson St,40.72873888,-74.00748842,347,W Houston St & Hudson St,40.72873888,-74.00748842,19307,Subscriber,1990,1
1004,1/1/2015 16:24,1/1/2015 16:40,382,University Pl & E 14 St,40.73492695,-73.99200509,531,Forsyth St & Broome St,40.71893904,-73.99266288,19312,Subscriber,1990,2
890,1/1/2015 16:24,1/1/2015 16:39,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,355,Bayard St & Baxter St,40.71602118,-73.99974372,17963,Subscriber,1945,1
834,1/1/2015 16:24,1/1/2015 16:37,439,E 4 St & 2 Ave,40.7262807,-73.98978041,383,Greenwich Ave & Charles St,40.735238,-74.000271,21105,Customer,,0
790,1/1/2015 16:24,1/1/2015 16:37,504,1 Ave & E 15 St,40.73221853,-73.98165557,474,5 Ave & E 29 St,40.7451677,-73.98683077,18494,Subscriber,1986,1
738,1/1/2015 16:24,1/1/2015 16:36,79,Franklin St & W Broadway,40.71911552,-74.00666661,307,Canal St & Rutgers St,40.71427487,-73.98990025,15477,Subscriber,1971,1
342,1/1/2015 16:24,1/1/2015 16:29,528,2 Ave & E 31 St,40.74290902,-73.97706058,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17587,Subscriber,1985,1
144,1/1/2015 16:24,1/1/2015 16:27,143,Clinton St & Joralemon St,40.69239502,-73.99337909,406,Hicks St & Montague St,40.69512845,-73.99595065,21107,Subscriber,1980,1
2070,1/1/2015 16:25,1/1/2015 17:00,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20547,Customer,,0
935,1/1/2015 16:25,1/1/2015 16:41,468,Broadway & W 55 St,40.7652654,-73.98192338,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,19560,Subscriber,1975,1
903,1/1/2015 16:25,1/1/2015 16:40,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,355,Bayard St & Baxter St,40.71602118,-73.99974372,18139,Subscriber,1957,2
881,1/1/2015 16:25,1/1/2015 16:39,489,10 Ave & W 28 St,40.75066386,-74.00176802,128,MacDougal St & Prince St,40.72710258,-74.00297088,14874,Subscriber,1982,1
483,1/1/2015 16:25,1/1/2015 16:33,509,9 Ave & W 22 St,40.7454973,-74.00197139,497,E 17 St & Broadway,40.73704984,-73.99009296,19140,Subscriber,1968,2
447,1/1/2015 16:25,1/1/2015 16:33,504,1 Ave & E 15 St,40.73221853,-73.98165557,536,1 Ave & E 30 St,40.74144387,-73.97536082,21061,Subscriber,1941,1
380,1/1/2015 16:25,1/1/2015 16:32,468,Broadway & W 55 St,40.7652654,-73.98192338,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,17304,Subscriber,1980,1
226,1/1/2015 16:25,1/1/2015 16:29,291,Madison St & Montgomery St,40.713126,-73.984844,350,Clinton St & Grand St,40.71559509,-73.9870295,16172,Subscriber,1977,1
144,1/1/2015 16:25,1/1/2015 16:28,237,E 11 St & 2 Ave,40.73047309,-73.98672378,439,E 4 St & 2 Ave,40.7262807,-73.98978041,14941,Subscriber,1961,1
1356,1/1/2015 16:26,1/1/2015 16:49,447,8 Ave & W 52 St,40.76370739,-73.9851615,505,6 Ave & W 33 St,40.74901271,-73.98848395,17649,Subscriber,1949,1
871,1/1/2015 16:26,1/1/2015 16:41,405,Washington St & Gansevoort St,40.739323,-74.008119,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17784,Subscriber,1953,1
683,1/1/2015 16:26,1/1/2015 16:37,470,W 20 St & 8 Ave,40.74345335,-74.00004031,488,W 39 St & 9 Ave,40.75645824,-73.99372222,14764,Subscriber,1977,2
554,1/1/2015 16:26,1/1/2015 16:35,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,18501,Subscriber,1954,1
277,1/1/2015 16:26,1/1/2015 16:30,505,6 Ave & W 33 St,40.74901271,-73.98848395,524,W 43 St & 6 Ave,40.75527307,-73.98316936,20342,Subscriber,1977,2
261,1/1/2015 16:26,1/1/2015 16:30,503,E 20 St & Park Ave,40.73827428,-73.98751968,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16180,Subscriber,1988,1
223,1/1/2015 16:26,1/1/2015 16:30,496,E 16 St & 5 Ave,40.73726186,-73.99238967,297,E 15 St & 3 Ave,40.734232,-73.986923,19540,Subscriber,1984,1
203,1/1/2015 16:26,1/1/2015 16:29,360,William St & Pine St,40.70717936,-74.00887308,224,Spruce St & Nassau St,40.71146364,-74.00552427,19833,Subscriber,1989,1
197,1/1/2015 16:26,1/1/2015 16:29,494,W 26 St & 8 Ave,40.74734825,-73.99723551,509,9 Ave & W 22 St,40.7454973,-74.00197139,20240,Subscriber,1959,1
1406,1/1/2015 16:27,1/1/2015 16:51,461,E 20 St & 2 Ave,40.73587678,-73.98205027,249,Harrison St & Hudson St,40.71870987,-74.0090009,19062,Subscriber,1955,1
1080,1/1/2015 16:27,1/1/2015 16:45,404,9 Ave & W 14 St,40.7405826,-74.00550867,312,Allen St & E Houston St,40.722055,-73.989111,20573,Subscriber,1979,2
516,1/1/2015 16:27,1/1/2015 16:35,469,Broadway & W 53 St,40.76344058,-73.98268129,468,Broadway & W 55 St,40.7652654,-73.98192338,19480,Customer,,0
450,1/1/2015 16:27,1/1/2015 16:34,295,Pike St & E Broadway,40.71406667,-73.99293911,502,Henry St & Grand St,40.714215,-73.981346,14831,Subscriber,1969,2
315,1/1/2015 16:27,1/1/2015 16:32,410,Suffolk St & Stanton St,40.72066442,-73.98517977,265,Stanton St & Chrystie St,40.72229346,-73.99147535,18558,Subscriber,1960,1
297,1/1/2015 16:27,1/1/2015 16:32,401,Allen St & Rivington St,40.72019576,-73.98997825,295,Pike St & E Broadway,40.71406667,-73.99293911,16844,Subscriber,1974,1
262,1/1/2015 16:27,1/1/2015 16:32,160,E 37 St & Lexington Ave,40.748238,-73.978311,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,16673,Subscriber,1984,1
1677,1/1/2015 16:28,1/1/2015 16:56,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,445,E 10 St & Avenue A,40.72740794,-73.98142006,19443,Subscriber,1977,2
1574,1/1/2015 16:28,1/1/2015 16:55,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20232,Customer,,0
436,1/1/2015 16:28,1/1/2015 16:35,463,9 Ave & W 16 St,40.74206539,-74.00443172,446,W 24 St & 7 Ave,40.74487634,-73.99529885,21052,Subscriber,1984,1
216,1/1/2015 16:28,1/1/2015 16:32,503,E 20 St & Park Ave,40.73827428,-73.98751968,2003,1 Ave & E 18 St,40.73416059,-73.98024289,15217,Subscriber,1976,1
1203,1/1/2015 16:29,1/1/2015 16:49,265,Stanton St & Chrystie St,40.72229346,-73.99147535,455,1 Ave & E 44 St,40.75001986,-73.96905301,18660,Subscriber,1960,2
938,1/1/2015 16:29,1/1/2015 16:44,355,Bayard St & Baxter St,40.71602118,-73.99974372,320,Leonard St & Church St,40.717571,-74.005549,19756,Subscriber,1963,1
819,1/1/2015 16:29,1/1/2015 16:42,303,Mercer St & Spring St,40.72362738,-73.99949601,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17145,Subscriber,1984,1
799,1/1/2015 16:29,1/1/2015 16:42,303,Mercer St & Spring St,40.72362738,-73.99949601,334,W 20 St & 7 Ave,40.74238787,-73.99726235,20098,Subscriber,1968,1
449,1/1/2015 16:29,1/1/2015 16:36,502,Henry St & Grand St,40.714215,-73.981346,349,Rivington St & Ridge St,40.71850211,-73.98329859,18788,Subscriber,1970,2
366,1/1/2015 16:29,1/1/2015 16:35,306,Cliff St & Fulton St,40.70823502,-74.00530063,2009,Catherine St & Monroe St,40.71117444,-73.99682619,14931,Subscriber,1970,1
296,1/1/2015 16:29,1/1/2015 16:34,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,233,Joralemon St & Adams St,40.69246277,-73.98963911,19460,Subscriber,1982,2
2709,1/1/2015 16:30,1/1/2015 17:15,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20885,Subscriber,1991,1
2047,1/1/2015 16:30,1/1/2015 17:04,280,E 10 St & 5 Ave,40.73331967,-73.99510132,495,W 47 St & 10 Ave,40.76269882,-73.99301222,21458,Subscriber,1959,2
1236,1/1/2015 16:30,1/1/2015 16:50,247,Perry St & Bleecker St,40.73535398,-74.00483091,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15872,Subscriber,1981,2
847,1/1/2015 16:30,1/1/2015 16:44,546,E 30 St & Park Ave S,40.74444921,-73.98303529,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19426,Subscriber,1970,1
552,1/1/2015 16:30,1/1/2015 16:39,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,457,Broadway & W 58 St,40.76695317,-73.98169333,20322,Subscriber,1961,1
492,1/1/2015 16:30,1/1/2015 16:38,486,Broadway & W 29 St,40.7462009,-73.98855723,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20509,Subscriber,1981,1
475,1/1/2015 16:30,1/1/2015 16:38,497,E 17 St & Broadway,40.73704984,-73.99009296,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,20119,Subscriber,1986,1
186,1/1/2015 16:30,1/1/2015 16:33,515,W 43 St & 10 Ave,40.76009437,-73.99461843,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15444,Subscriber,1972,1
183,1/1/2015 16:30,1/1/2015 16:33,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21312,Subscriber,1990,1
1704,1/1/2015 16:31,1/1/2015 16:59,363,West Thames St,40.70834698,-74.01713445,502,Henry St & Grand St,40.714215,-73.981346,19572,Subscriber,1961,1
516,1/1/2015 16:31,1/1/2015 16:40,326,E 11 St & 1 Ave,40.72953837,-73.98426726,382,University Pl & E 14 St,40.73492695,-73.99200509,18582,Subscriber,1960,1
394,1/1/2015 16:31,1/1/2015 16:37,509,9 Ave & W 22 St,40.7454973,-74.00197139,446,W 24 St & 7 Ave,40.74487634,-73.99529885,20240,Subscriber,1983,1
392,1/1/2015 16:31,1/1/2015 16:38,147,Greenwich St & Warren St,40.71542197,-74.01121978,306,Cliff St & Fulton St,40.70823502,-74.00530063,20951,Subscriber,1960,1
303,1/1/2015 16:31,1/1/2015 16:36,311,Norfolk St & Broome St,40.7172274,-73.98802084,445,E 10 St & Avenue A,40.72740794,-73.98142006,17584,Subscriber,1970,1
1472,1/1/2015 16:32,1/1/2015 16:57,347,W Houston St & Hudson St,40.72873888,-74.00748842,347,W Houston St & Hudson St,40.72873888,-74.00748842,20238,Customer,,0
1330,1/1/2015 16:32,1/1/2015 16:54,225,W 14 St & The High Line,40.74195138,-74.00803013,303,Mercer St & Spring St,40.72362738,-73.99949601,14645,Subscriber,1985,2
1236,1/1/2015 16:32,1/1/2015 16:53,497,E 17 St & Broadway,40.73704984,-73.99009296,501,FDR Drive & E 35 St,40.744219,-73.97121214,14531,Subscriber,1985,1
1029,1/1/2015 16:32,1/1/2015 16:49,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,296,Division St & Bowery,40.71413089,-73.9970468,18485,Subscriber,1979,1
686,1/1/2015 16:32,1/1/2015 16:44,224,Spruce St & Nassau St,40.71146364,-74.00552427,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19833,Customer,,0
551,1/1/2015 16:32,1/1/2015 16:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,303,Mercer St & Spring St,40.72362738,-73.99949601,18148,Subscriber,1983,1
244,1/1/2015 16:32,1/1/2015 16:36,295,Pike St & E Broadway,40.71406667,-73.99293911,412,Forsyth St & Canal St,40.7158155,-73.99422366,17866,Subscriber,1966,2
209,1/1/2015 16:32,1/1/2015 16:35,497,E 17 St & Broadway,40.73704984,-73.99009296,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20366,Subscriber,1982,1
2213,1/1/2015 16:33,1/1/2015 17:10,279,Peck Slip & Front St,40.707873,-74.00167,426,West St & Chambers St,40.71754834,-74.01322069,14647,Customer,,0
1272,1/1/2015 16:33,1/1/2015 16:54,225,W 14 St & The High Line,40.74195138,-74.00803013,303,Mercer St & Spring St,40.72362738,-73.99949601,19357,Customer,,0
940,1/1/2015 16:33,1/1/2015 16:48,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,19361,Customer,,0
628,1/1/2015 16:33,1/1/2015 16:44,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20086,Subscriber,1986,2
546,1/1/2015 16:33,1/1/2015 16:42,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,411,E 6 St & Avenue D,40.72228087,-73.97668709,17274,Subscriber,1985,1
545,1/1/2015 16:33,1/1/2015 16:42,368,Carmine St & 6 Ave,40.73038599,-74.00214988,497,E 17 St & Broadway,40.73704984,-73.99009296,19155,Subscriber,1989,2
508,1/1/2015 16:33,1/1/2015 16:42,536,1 Ave & E 30 St,40.74144387,-73.97536082,516,E 47 St & 1 Ave,40.75206862,-73.96784384,14692,Subscriber,1941,1
380,1/1/2015 16:33,1/1/2015 16:40,474,5 Ave & E 29 St,40.7451677,-73.98683077,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15438,Subscriber,1986,1
377,1/1/2015 16:33,1/1/2015 16:39,528,2 Ave & E 31 St,40.74290902,-73.97706058,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18805,Subscriber,1988,2
281,1/1/2015 16:33,1/1/2015 16:38,431,Hanover Pl & Livingston St,40.68864636,-73.98263429,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,20333,Subscriber,1985,1
262,1/1/2015 16:33,1/1/2015 16:37,431,Hanover Pl & Livingston St,40.68864636,-73.98263429,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,19252,Subscriber,1982,1
250,1/1/2015 16:33,1/1/2015 16:38,497,E 17 St & Broadway,40.73704984,-73.99009296,444,Broadway & W 24 St,40.7423543,-73.98915076,19050,Subscriber,1987,1
1252,1/1/2015 16:34,1/1/2015 16:55,303,Mercer St & Spring St,40.72362738,-73.99949601,458,11 Ave & W 27 St,40.751396,-74.005226,20758,Subscriber,1960,2
865,1/1/2015 16:34,1/1/2015 16:49,237,E 11 St & 2 Ave,40.73047309,-73.98672378,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15784,Subscriber,1986,1
831,1/1/2015 16:34,1/1/2015 16:47,531,Forsyth St & Broome St,40.71893904,-73.99266288,341,Stanton St & Mangin St,40.71782143,-73.97628939,19535,Subscriber,1989,1
598,1/1/2015 16:34,1/1/2015 16:44,518,E 39 St & 2 Ave,40.74780373,-73.9734419,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19884,Subscriber,1976,2
425,1/1/2015 16:34,1/1/2015 16:41,435,W 21 St & 6 Ave,40.74173969,-73.99415556,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18925,Subscriber,1946,1
376,1/1/2015 16:34,1/1/2015 16:40,509,9 Ave & W 22 St,40.7454973,-74.00197139,521,8 Ave & W 31 St,40.75044999,-73.99481051,19704,Subscriber,1979,1
372,1/1/2015 16:34,1/1/2015 16:40,285,Broadway & E 14 St,40.73454567,-73.99074142,383,Greenwich Ave & Charles St,40.735238,-74.000271,21593,Subscriber,1972,1
82,1/1/2015 16:34,1/1/2015 16:35,147,Greenwich St & Warren St,40.71542197,-74.01121978,276,Duane St & Greenwich St,40.71748752,-74.0104554,17686,Subscriber,1985,1
1731,1/1/2015 16:35,1/1/2015 17:04,382,University Pl & E 14 St,40.73492695,-73.99200509,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15236,Subscriber,1959,1
1311,1/1/2015 16:35,1/1/2015 16:57,347,W Houston St & Hudson St,40.72873888,-74.00748842,347,W Houston St & Hudson St,40.72873888,-74.00748842,20730,Customer,,0
1206,1/1/2015 16:35,1/1/2015 16:55,303,Mercer St & Spring St,40.72362738,-73.99949601,458,11 Ave & W 27 St,40.751396,-74.005226,18381,Subscriber,1960,1
1136,1/1/2015 16:35,1/1/2015 16:54,259,South St & Whitehall St,40.70122128,-74.01234218,411,E 6 St & Avenue D,40.72228087,-73.97668709,19281,Subscriber,1973,1
813,1/1/2015 16:35,1/1/2015 16:48,285,Broadway & E 14 St,40.73454567,-73.99074142,498,Broadway & W 32 St,40.74854862,-73.98808416,17062,Customer,,0
657,1/1/2015 16:35,1/1/2015 16:46,410,Suffolk St & Stanton St,40.72066442,-73.98517977,303,Mercer St & Spring St,40.72362738,-73.99949601,20295,Subscriber,1989,1
641,1/1/2015 16:35,1/1/2015 16:46,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,471,Grand St & Havemeyer St,40.71286844,-73.95698119,19531,Subscriber,1971,1
513,1/1/2015 16:35,1/1/2015 16:43,361,Allen St & Hester St,40.71605866,-73.99190759,128,MacDougal St & Prince St,40.72710258,-74.00297088,15504,Subscriber,1980,1
491,1/1/2015 16:35,1/1/2015 16:43,415,Pearl St & Hanover Square,40.7047177,-74.00926027,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19498,Subscriber,1979,1
412,1/1/2015 16:35,1/1/2015 16:42,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,19406,Subscriber,1983,1
307,1/1/2015 16:35,1/1/2015 16:41,293,Lafayette St & E 8 St,40.73028666,-73.9907647,402,Broadway & E 22 St,40.7403432,-73.98955109,15960,Subscriber,1966,1
256,1/1/2015 16:35,1/1/2015 16:39,412,Forsyth St & Canal St,40.7158155,-73.99422366,408,Market St & Cherry St,40.71076228,-73.99400398,18639,Subscriber,1990,1
99,1/1/2015 16:35,1/1/2015 16:37,387,Centre St & Chambers St,40.71273266,-74.0046073,387,Centre St & Chambers St,40.71273266,-74.0046073,15632,Customer,,0
2135,1/1/2015 16:36,1/1/2015 17:12,472,E 32 St & Park Ave,40.7457121,-73.98194829,296,Division St & Bowery,40.71413089,-73.9970468,21490,Customer,,0
873,1/1/2015 16:36,1/1/2015 16:50,504,1 Ave & E 15 St,40.73221853,-73.98165557,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18228,Subscriber,1992,2
853,1/1/2015 16:36,1/1/2015 16:50,504,1 Ave & E 15 St,40.73221853,-73.98165557,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17921,Subscriber,1991,1
709,1/1/2015 16:36,1/1/2015 16:48,285,Broadway & E 14 St,40.73454567,-73.99074142,521,8 Ave & W 31 St,40.75044999,-73.99481051,19960,Subscriber,1981,2
659,1/1/2015 16:36,1/1/2015 16:47,357,E 11 St & Broadway,40.73261787,-73.99158043,128,MacDougal St & Prince St,40.72710258,-74.00297088,21503,Subscriber,1961,1
598,1/1/2015 16:36,1/1/2015 16:46,499,Broadway & W 60 St,40.76915505,-73.98191841,137,E 56 St & Madison Ave,40.761628,-73.972924,20328,Subscriber,1968,1
513,1/1/2015 16:36,1/1/2015 16:45,325,E 19 St & 3 Ave,40.73624527,-73.98473765,375,Mercer St & Bleecker St,40.72679454,-73.99695094,21675,Subscriber,1986,1
464,1/1/2015 16:36,1/1/2015 16:44,475,E 16 St & Irving Pl,40.73524276,-73.98758561,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18467,Subscriber,1983,1
462,1/1/2015 16:36,1/1/2015 16:44,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,330,Reade St & Broadway,40.71450451,-74.00562789,21069,Subscriber,1966,1
357,1/1/2015 16:36,1/1/2015 16:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,311,Norfolk St & Broome St,40.7172274,-73.98802084,18378,Subscriber,1961,1
355,1/1/2015 16:36,1/1/2015 16:42,469,Broadway & W 53 St,40.76344058,-73.98268129,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19919,Subscriber,1966,1
219,1/1/2015 16:36,1/1/2015 16:40,511,E 14 St & Avenue B,40.72938685,-73.97772429,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18085,Subscriber,1990,1
1288,1/1/2015 16:37,1/1/2015 16:58,457,Broadway & W 58 St,40.76695317,-73.98169333,482,W 15 St & 7 Ave,40.73935542,-73.99931783,20834,Subscriber,1973,1
1167,1/1/2015 16:37,1/1/2015 16:56,328,Watts St & Greenwich St,40.72405549,-74.00965965,3002,South End Ave & Liberty St,40.711512,-74.015756,19708,Subscriber,1983,1
1036,1/1/2015 16:37,1/1/2015 16:54,527,E 33 St & 2 Ave,40.744023,-73.976056,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15451,Subscriber,1980,1
681,1/1/2015 16:37,1/1/2015 16:48,347,W Houston St & Hudson St,40.72873888,-74.00748842,2009,Catherine St & Monroe St,40.71117444,-73.99682619,20876,Subscriber,1958,2
443,1/1/2015 16:37,1/1/2015 16:44,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19348,Subscriber,1983,2
419,1/1/2015 16:37,1/1/2015 16:44,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21500,Subscriber,1983,1
375,1/1/2015 16:37,1/1/2015 16:43,450,W 49 St & 8 Ave,40.76227205,-73.98788205,478,11 Ave & W 41 St,40.76030096,-73.99884222,20642,Subscriber,1977,1
373,1/1/2015 16:37,1/1/2015 16:44,428,E 3 St & 1 Ave,40.72467721,-73.98783413,285,Broadway & E 14 St,40.73454567,-73.99074142,20695,Subscriber,1966,1
206,1/1/2015 16:37,1/1/2015 16:41,350,Clinton St & Grand St,40.71559509,-73.9870295,291,Madison St & Montgomery St,40.713126,-73.984844,19297,Subscriber,1977,1
186,1/1/2015 16:37,1/1/2015 16:41,290,2 Ave & E 58 St,40.76020258,-73.96478473,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,21290,Subscriber,1966,1
3435,1/1/2015 16:38,1/1/2015 17:35,352,W 56 St & 6 Ave,40.76340613,-73.97722479,352,W 56 St & 6 Ave,40.76340613,-73.97722479,14559,Customer,,0
